X;REGION;PUERTO;ANO_ARR;MES_ARR;DIA_ARR;HOR_ARR;EMBARC;FUNCION;RECURSO;PROCED;CAPTURA;DESTINO;HOR_BUC;N_BUZOS;LATITUD;LONGITUD;ESFUERZO;CPUE
1383404;12;979;2001;4;2;1530;21298;A;140;9926;8640;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
1383405;12;979;2001;4;3;1100;17941;A;140;9841;17280;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383406;12;979;2001;4;3;1825;17955;A;140;9021;14688;1;0;0;-52.28333333;-74.8;0;#¡DIV/0!
1383407;12;979;2001;4;4;250;13847;A;140;9039;10584;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383408;12;979;2001;4;4;2130;17780;A;140;9031;10368;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383409;12;979;2001;4;4;1600;17886;A;140;9037;16481;1;0;0;-51.4676;-74.63459722;0;#¡DIV/0!
1383410;12;979;2001;4;4;1835;17963;A;140;9033;16200;1;0;0;-51.334;-75.10521111;0;#¡DIV/0!
1383411;12;979;2001;4;4;1300;17965;A;140;9870;6912;1;0;0;-52.7849;-73.71810278;0;#¡DIV/0!
1383412;12;979;2001;4;5;1135;13818;A;140;9834;9720;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383413;12;979;2001;4;5;2000;17956;A;140;9385;8424;1;0;0;-50.5678;-75.13359722;0;#¡DIV/0!
1383414;12;979;2001;4;5;1910;21325;A;140;9841;22896;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383415;12;979;2001;4;7;430;17789;A;140;9834;4968;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383416;12;979;2001;4;8;1700;13818;A;140;9834;9720;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383417;12;979;2001;4;8;1430;13881;A;140;9807;9720;1;0;0;-52.37111167;-74.46472222;0;#¡DIV/0!
1383418;12;979;2001;4;8;1450;17797;A;140;9039;4622;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383419;12;979;2001;4;8;1600;17935;A;140;9033;15120;1;0;0;-51.334;-75.10521111;0;#¡DIV/0!
1383420;12;979;2001;4;8;1100;17992;A;140;9059;21319;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383421;12;979;2001;4;8;900;21514;A;140;9031;5400;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383422;12;979;2001;4;9;2345;13918;A;140;9841;8640;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383423;12;979;2001;4;9;630;13921;A;140;9492;15120;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383424;12;979;2001;4;9;2215;13950;A;140;8846;15206;1;0;0;-51.765;-72.91111111;0;#¡DIV/0!
1383425;12;979;2001;4;9;600;17886;A;140;9019;11664;1;0;0;-52.5177;-74.45089722;0;#¡DIV/0!
1383426;12;979;2001;4;9;1900;17954;A;140;9355;8640;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383427;12;979;2001;4;9;1900;18019;A;140;9492;16718;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383428;12;979;2001;4;11;1215;17780;A;140;9854;4752;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383429;12;979;2001;4;11;1235;17898;A;140;9039;6048;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383430;12;979;2001;4;11;1000;17964;A;140;9498;3689;1;0;0;-51.0668;-74.30059722;0;#¡DIV/0!
1383431;12;979;2001;4;12;800;13917;A;140;9854;4320;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383432;12;979;2001;4;12;920;17962;A;140;9046;9504;1;0;0;-51;-75.0167;0;#¡DIV/0!
1383433;12;979;2001;4;13;1030;17996;A;140;9021;6480;1;0;0;-52.28333333;-74.8;0;#¡DIV/0!
1383434;12;979;2001;4;15;1430;17920;A;140;9870;5616;1;0;0;-52.7849;-73.71810278;0;#¡DIV/0!
1383435;12;979;2001;4;16;1030;17958;A;140;9492;12960;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383436;12;979;2001;4;17;1130;13847;A;140;9498;5832;1;0;0;-51.0668;-74.30059722;0;#¡DIV/0!
1383437;12;979;2001;4;17;1300;17992;A;140;9493;19872;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
1383438;12;979;2001;4;17;1645;21304;A;140;9355;11470;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383439;12;979;2001;4;18;800;13898;A;140;9031;6912;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383440;12;979;2001;4;18;1400;17780;A;140;9854;6480;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383441;12;979;2001;4;18;1300;17789;A;140;9834;12960;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383442;12;979;2001;4;18;1015;17886;A;140;9019;16632;1;0;0;-52.5177;-74.45089722;0;#¡DIV/0!
1383443;12;979;2001;4;18;1230;17941;A;140;9355;17626;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383444;12;979;2001;4;18;945;17955;A;140;9355;18360;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383445;12;979;2001;4;18;1600;17957;A;140;9046;15163;1;0;0;-51;-75.0167;0;#¡DIV/0!
1383446;12;979;2001;4;18;1030;21325;A;140;9841;10152;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383447;12;979;2001;4;19;1640;13846;A;140;9854;8640;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383448;12;979;2001;4;19;1130;13918;A;140;9841;10800;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383449;12;979;2001;4;19;1030;17797;A;140;9026;6214;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383450;12;979;2001;4;19;1320;17962;A;140;9493;13630;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
1383451;12;979;2001;4;19;1745;17963;A;140;9033;30996;1;0;0;-51.334;-75.10521111;0;#¡DIV/0!
1383452;12;979;2001;4;19;1400;17965;A;140;9036;8748;1;0;0;-52.23333333;-73.66666667;0;#¡DIV/0!
1383453;12;979;2001;4;20;900;13818;A;140;9834;10368;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383454;12;979;2001;4;20;30;13921;A;140;9492;12960;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383455;12;979;2001;4;20;1220;17996;A;140;9021;10800;1;0;0;-52.28333333;-74.8;0;#¡DIV/0!
1383456;12;979;2001;4;20;2210;18019;A;140;9019;18036;1;0;0;-52.5177;-74.45089722;0;#¡DIV/0!
1383457;12;979;2001;4;21;2030;12947;A;140;9840;9720;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
1383458;12;979;2001;4;21;330;17898;A;140;9039;11595;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383459;12;979;2001;4;21;1115;17958;A;140;9492;8208;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383461;12;979;2001;4;24;1030;17789;A;140;9834;10800;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383462;12;979;2001;4;25;1830;13898;A;140;9416;7560;1;0;0;-51.6346;-74.30059722;0;#¡DIV/0!
1383463;12;979;2001;4;25;230;17941;A;140;9039;14494;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383464;12;979;2001;4;25;400;17954;A;140;9355;11902;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383465;12;979;2001;4;25;830;17955;A;140;9355;14256;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383466;12;979;2001;4;25;1130;17992;A;140;8854;21924;1;0;0;-51.43333333;-73.08333333;0;#¡DIV/0!
1383467;12;979;2001;4;26;1000;13881;A;140;9807;8338;1;0;0;-52.37111167;-74.46472222;0;#¡DIV/0!
1383468;12;979;2001;4;26;900;17886;A;140;9019;12096;1;0;0;-52.5177;-74.45089722;0;#¡DIV/0!
1383469;12;979;2001;4;27;1305;13847;A;140;9026;4752;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383470;12;979;2001;4;28;1600;13818;A;140;9834;7560;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383471;12;979;2001;4;29;805;13917;A;140;9416;7560;1;0;0;-51.6346;-74.30059722;0;#¡DIV/0!
1383472;12;979;2001;4;29;100;13921;A;140;9492;12960;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383473;12;979;2001;4;29;410;13950;A;140;9019;17712;1;0;0;-52.5177;-74.45089722;0;#¡DIV/0!
1383474;12;979;2001;4;29;1000;17780;A;140;9031;7992;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383475;12;979;2001;4;29;1030;17797;A;140;9026;3931;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383476;12;979;2001;4;29;1355;17935;A;140;9493;12960;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
1383477;12;979;2001;4;29;600;17997;A;140;9027;11664;1;0;0;-51.6513;-75.0167;0;#¡DIV/0!
1383478;12;979;2001;5;1;1215;17756;A;140;9027;3264;1;0;0;-51.6513;-75.0167;0;#¡DIV/0!
1383479;12;979;2001;5;2;1800;17962;A;140;9493;21420;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
1383480;12;979;2001;5;2;2000;21325;A;140;9841;8160;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383481;12;979;2001;5;3;1200;13847;A;140;9026;4692;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383482;12;979;2001;5;3;1100;17789;A;140;9034;11424;1;0;0;-52.40581;-74.05260556;0;#¡DIV/0!
1383483;12;979;2001;5;3;1345;17901;A;140;9493;15361;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
1383484;12;979;2001;5;3;1300;17941;A;140;9039;21216;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383485;12;979;2001;5;3;1450;17992;A;140;8823;17789;1;0;0;-50.6625;-75.2175;0;#¡DIV/0!
1383486;12;979;2001;5;3;115;17996;A;140;9492;11220;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383487;12;979;2001;5;3;1150;18019;A;140;9737;16830;1;0;0;-52;-75.08305556;0;#¡DIV/0!
1383488;12;979;2001;5;4;810;13881;A;140;9031;6406;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383489;12;979;2001;5;4;1615;17957;A;140;8823;16218;1;0;0;-50.6625;-75.2175;0;#¡DIV/0!
1383490;12;979;2001;5;5;1330;17958;A;140;9492;8772;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383491;12;979;2001;5;6;1000;13818;A;140;9023;10200;1;0;0;-51.751945;-74.53833333;0;#¡DIV/0!
1383492;12;979;2001;5;6;1400;13856;A;140;9037;1836;1;0;0;-51.4676;-74.63459722;0;#¡DIV/0!
1383493;12;979;2001;5;6;1300;13918;A;140;9841;15096;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383494;12;979;2001;5;6;1025;17886;A;140;9737;25575;1;0;0;-52;-75.08305556;0;#¡DIV/0!
1383495;12;979;2001;5;6;1230;17965;A;140;9353;9588;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383496;12;979;2001;5;7;1120;13921;A;140;9492;14280;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383497;12;979;2001;5;7;1345;17797;A;140;9026;4631;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383498;12;979;2001;5;7;1700;17935;A;140;9046;22440;1;0;0;-51;-75.0167;0;#¡DIV/0!
1383499;12;979;2001;5;7;1445;17954;A;140;9355;15912;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383500;12;979;2001;5;7;815;17955;A;140;9021;12240;1;0;0;-52.28333333;-74.8;0;#¡DIV/0!
1383501;12;979;2001;5;8;825;13917;A;140;9416;12240;1;0;0;-51.6346;-74.30059722;0;#¡DIV/0!
1383502;12;979;2001;5;8;1900;13950;A;140;8990;20400;1;0;0;-51.67833333;-74.695;0;#¡DIV/0!
1383503;12;979;2001;5;8;1145;17789;A;140;9023;10200;1;0;0;-51.751945;-74.53833333;0;#¡DIV/0!
1383504;12;979;2001;5;8;2030;21304;A;140;9439;10241;1;0;0;-50.9686;-74.88510278;0;#¡DIV/0!
1383505;12;979;2001;5;8;1800;21514;A;140;8990;5100;1;0;0;-51.67833333;-74.695;0;#¡DIV/0!
1383506;12;979;2001;5;9;1240;13847;A;140;9026;3672;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383507;12;979;2001;5;9;1240;13881;A;140;9742;8160;1;0;0;-52.501;-74.167;0;#¡DIV/0!
1383508;12;979;2001;5;9;1610;17898;A;140;9039;18890;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383509;12;979;2001;5;9;1610;17901;A;140;9493;12668;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
1383510;12;979;2001;5;9;1040;18019;A;140;9737;10282;1;0;0;-52;-75.08305556;0;#¡DIV/0!
1383511;12;979;2001;5;10;1000;13818;A;140;9834;9588;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383512;12;979;2001;5;10;830;17886;A;140;9737;11954;1;0;0;-52;-75.08305556;0;#¡DIV/0!
1383513;12;979;2001;5;10;610;17941;A;140;9039;17422;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383514;12;979;2001;5;10;840;17962;A;140;9926;16442;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
1383515;12;979;2001;5;10;1020;17996;A;140;9353;10608;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383516;12;979;2001;5;10;1430;17997;A;140;9037;17340;1;0;0;-51.4676;-74.63459722;0;#¡DIV/0!
1383517;12;979;2001;5;10;1530;21325;A;140;9841;22440;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383518;12;979;2001;5;11;2330;12947;A;140;9840;12240;1;0;0;-49.9686;-75.21710278;0;#¡DIV/0!
1383519;12;979;2001;5;11;1145;13635;A;140;9742;12730;1;0;0;-52.501;-74.167;0;#¡DIV/0!
1383520;12;979;2001;5;11;1000;13898;A;140;9416;11220;1;0;0;-51.6346;-74.30059722;0;#¡DIV/0!
1383521;12;979;2001;5;12;1315;17780;A;140;9031;8160;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383522;12;979;2001;5;12;1030;17789;A;140;9834;10404;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383523;12;979;2001;5;12;1510;17935;A;140;9046;24072;1;0;0;-51;-75.0167;0;#¡DIV/0!
1383524;12;979;2001;5;12;1300;17954;A;140;9059;21420;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383525;12;979;2001;5;12;1030;17958;A;140;9355;10812;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383526;12;979;2001;5;12;1350;17965;A;140;9353;8160;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383527;12;979;2001;5;12;830;17992;A;140;9493;12934;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
1383528;12;979;2001;5;12;1145;21303;A;140;9027;14280;1;0;0;-51.6513;-75.0167;0;#¡DIV/0!
1383529;12;979;2001;5;13;1420;13788;A;140;9736;3060;1;0;0;-52.6847;-74.08350278;0;#¡DIV/0!
1383530;12;979;2001;5;13;1400;13839;A;140;9037;3060;1;0;0;-51.4676;-74.63459722;0;#¡DIV/0!
1383531;12;979;2001;5;13;1100;13917;A;140;9807;9996;1;0;0;-52.37111167;-74.46472222;0;#¡DIV/0!
1383532;12;979;2001;5;13;1830;13950;A;140;9812;22440;1;0;0;-51.8517;-74.98529722;0;#¡DIV/0!
1383533;12;979;2001;5;14;1600;13818;A;140;9834;9180;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383534;12;979;2001;5;14;350;17898;A;140;9059;16320;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383535;12;979;2001;5;14;1130;17955;A;140;9021;10404;1;0;0;-52.28333333;-74.8;0;#¡DIV/0!
1383536;12;979;2001;5;14;930;21325;A;140;9841;20400;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383537;12;979;2001;5;15;945;13881;A;140;9492;8160;1;0;0;-52.1212;-74.73367222;0;#¡DIV/0!
1383538;12;979;2001;5;15;1100;13898;A;140;9411;8160;1;0;0;-51.7;-74.5;0;#¡DIV/0!
1383539;12;979;2001;5;15;1700;17758;A;140;8990;8160;1;0;0;-51.67833333;-74.695;0;#¡DIV/0!
1383540;12;979;2001;5;15;1300;17886;A;140;9737;16055;1;0;0;-52;-75.08305556;0;#¡DIV/0!
1383541;12;979;2001;5;15;1100;17941;A;140;9039;11036;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383542;12;979;2001;5;15;2035;17954;A;140;9059;20074;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383543;12;979;2001;5;15;900;17957;A;140;9779;12811;1;0;0;-52.334;-74.8016;0;#¡DIV/0!
1383544;12;979;2001;5;15;1850;18019;A;140;9493;16830;1;0;0;-51.1002;-74.95189722;0;#¡DIV/0!
1383545;12;979;2001;5;16;1145;13791;A;140;9870;3672;1;0;0;-52.7849;-73.71810278;0;#¡DIV/0!
1383546;12;979;2001;5;16;1530;17780;A;140;9737;7752;1;0;0;-52;-75.08305556;0;#¡DIV/0!
1383547;12;979;2001;5;16;940;17927;A;140;9742;13097;1;0;0;-52.501;-74.167;0;#¡DIV/0!
1383548;12;979;2001;5;16;1630;17965;A;140;9807;7548;1;0;0;-52.37111167;-74.46472222;0;#¡DIV/0!
1383549;12;979;2001;5;17;1200;17996;A;140;9353;11220;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383550;12;979;2001;5;17;1400;21328;A;140;9037;1020;1;0;0;-51.4676;-74.63459722;0;#¡DIV/0!
1383551;12;979;2001;5;18;600;13917;A;140;9031;7140;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383552;12;979;2001;5;18;1330;13950;A;140;9812;16932;1;0;0;-51.8517;-74.98529722;0;#¡DIV/0!
1383553;12;979;2001;5;18;915;17935;A;140;9046;9384;1;0;0;-51;-75.0167;0;#¡DIV/0!
1383554;12;979;2001;5;19;100;17780;A;140;9737;3060;1;0;0;-52;-75.08305556;0;#¡DIV/0!
1383555;12;979;2001;5;22;820;17958;A;140;9021;9792;1;0;0;-52.28333333;-74.8;0;#¡DIV/0!
1383556;12;979;2001;5;22;2100;21304;A;140;9439;11750;1;0;0;-50.9686;-74.88510278;0;#¡DIV/0!
1383557;12;979;2001;5;23;910;13951;A;140;9854;6528;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383558;12;979;2001;5;23;1620;17898;A;140;9059;11506;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383559;12;979;2001;5;23;2200;17992;A;140;9834;8568;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383560;12;979;2001;5;25;1700;17901;A;140;9439;12750;1;0;0;-50.9686;-74.88510278;0;#¡DIV/0!
1383561;12;979;2001;5;25;830;17955;A;140;9353;12240;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383562;12;979;2001;5;26;1240;13881;A;140;9742;8894;1;0;0;-52.501;-74.167;0;#¡DIV/0!
1383563;12;979;2001;5;26;1200;17789;A;140;9834;15300;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383564;12;979;2001;5;26;1205;17797;A;140;9026;4610;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383565;12;979;2001;5;26;30;17886;A;140;9017;20049;1;0;0;-51.71977;-75;0;#¡DIV/0!
1383566;12;979;2001;5;26;900;17886;A;140;9019;11424;1;0;0;-52.5177;-74.45089722;0;#¡DIV/0!
1383567;12;979;2001;5;27;1540;13818;A;140;9834;10200;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383568;12;979;2001;5;27;1055;17780;A;140;9031;6732;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383569;12;979;2001;5;27;1545;17941;A;140;9439;26928;1;0;0;-50.9686;-74.88510278;0;#¡DIV/0!
1383570;12;979;2001;5;27;1540;17986;A;140;9854;14280;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383571;12;979;2001;5;27;1700;17996;A;140;9353;13260;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383572;12;979;2001;5;27;300;18808;A;140;9059;10200;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383573;12;979;2001;5;28;1230;13847;A;140;9026;5508;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383574;12;979;2001;5;28;2020;17954;A;140;9059;14892;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383575;12;979;2001;5;28;1930;17957;A;140;9834;22766;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383576;12;979;2001;5;28;1430;18019;A;140;9737;14280;1;0;0;-52;-75.08305556;0;#¡DIV/0!
1383577;12;979;2001;5;28;1100;21325;A;140;9841;8160;1;0;0;-52.4342;-74.5177;0;#¡DIV/0!
1383578;12;979;2001;5;29;1400;13917;A;140;9854;14076;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383579;12;979;2001;5;29;1600;13950;A;140;9812;15096;1;0;0;-51.8517;-74.98529722;0;#¡DIV/0!
1383580;12;979;2001;5;29;1650;17935;A;140;9046;26112;1;0;0;-51;-75.0167;0;#¡DIV/0!
1383581;12;979;2001;5;29;1040;17958;A;140;9353;12240;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383582;12;979;2001;5;29;1830;17962;A;140;9834;20176;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383583;12;979;2001;5;29;1200;21328;A;140;9834;2448;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383584;12;979;2001;5;30;1240;17797;A;140;9026;6120;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383585;12;979;2001;5;30;1010;17898;A;140;9059;16952;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383586;12;979;2001;5;31;1350;13818;A;140;9834;8160;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383587;12;979;2001;5;31;1042;17927;A;140;9742;9180;1;0;0;-52.501;-74.167;0;#¡DIV/0!
1383588;12;979;2001;5;31;1650;17992;A;140;9059;37740;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383589;12;979;2001;6;1;1030;13847;A;140;9026;4208;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383590;12;979;2001;6;1;800;17780;A;140;9031;8016;1;0;0;-52.6;-73.66666667;0;#¡DIV/0!
1383591;12;979;2001;6;1;1020;17955;A;140;9355;6613;1;0;0;-52.2171;-74.73480278;0;#¡DIV/0!
1383592;12;979;2001;6;4;1330;17758;A;140;9977;1403;1;0;0;-52.66666667;-74.16666667;0;#¡DIV/0!
1383593;12;979;2001;6;5;1200;13859;A;140;8990;1603;1;0;0;-51.67833333;-74.695;0;#¡DIV/0!
1383594;12;979;2001;6;5;1500;13951;A;140;9854;6012;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383595;12;979;2001;6;5;1600;17901;A;140;9439;11623;1;0;0;-50.9686;-74.88510278;0;#¡DIV/0!
1383596;12;979;2001;6;5;1800;17962;A;140;9059;21242;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383597;12;979;2001;6;6;1600;17780;A;140;9037;16032;1;0;0;-51.4676;-74.63459722;0;#¡DIV/0!
1383598;12;979;2001;6;6;1500;17789;A;140;9834;16633;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383599;12;979;2001;6;6;2330;17898;A;140;9059;13226;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383600;12;979;2001;6;6;1715;17996;A;140;9353;10020;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383601;12;979;2001;6;7;1230;13788;A;140;9977;8617;1;0;0;-52.66666667;-74.16666667;0;#¡DIV/0!
1383602;12;979;2001;6;7;1450;13818;A;140;9977;7816;1;0;0;-52.66666667;-74.16666667;0;#¡DIV/0!
1383603;12;979;2001;6;7;1120;17797;A;140;9026;5010;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383604;12;979;2001;6;8;1630;13879;A;140;9034;8016;1;0;0;-52.40581;-74.05260556;0;#¡DIV/0!
1383605;12;979;2001;6;8;1500;17765;A;140;9021;6212;1;0;0;-52.28333333;-74.8;0;#¡DIV/0!
1383606;12;979;2001;6;8;1020;17935;A;140;9046;11022;1;0;0;-51;-75.0167;0;#¡DIV/0!
1383607;12;979;2001;6;8;1020;17941;A;140;9439;14429;1;0;0;-50.9686;-74.88510278;0;#¡DIV/0!
1383608;12;979;2001;6;8;430;17957;A;140;9059;22144;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383609;12;979;2001;6;9;2230;17986;A;140;9854;10421;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383610;12;979;2001;6;10;820;17739;A;140;9742;8818;1;0;0;-52.501;-74.167;0;#¡DIV/0!
1383611;12;979;2001;6;10;815;17958;A;140;9838;6012;1;0;0;-52.33901;-74.56780278;0;#¡DIV/0!
1383612;12;979;2001;6;11;915;17886;A;140;9812;6613;1;0;0;-51.8517;-74.98529722;0;#¡DIV/0!
1383613;12;979;2001;6;11;2000;17962;A;140;9926;21122;1;0;0;-50.5845;-75.03340278;0;#¡DIV/0!
1383614;12;979;2001;6;12;1925;17780;A;140;9037;4810;1;0;0;-51.4676;-74.63459722;0;#¡DIV/0!
1383615;12;979;2001;6;12;1600;17954;A;140;9059;17034;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383616;12;979;2001;6;13;1915;13847;A;140;9026;5010;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383617;12;979;2001;6;13;2330;13881;A;140;9742;11022;1;0;0;-52.501;-74.167;0;#¡DIV/0!
1383618;12;979;2001;6;13;1500;17789;A;140;9834;15030;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383619;12;979;2001;6;13;1230;17934;A;140;9494;12024;1;0;0;-51.2171;-74.90180278;0;#¡DIV/0!
1383620;12;979;2001;6;13;1200;17992;A;140;9059;23547;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383621;12;979;2001;6;13;1730;20719;A;140;9059;12024;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383622;12;979;2001;6;14;1120;17955;A;140;9353;10661;1;0;0;-52.1336;-74.45089722;0;#¡DIV/0!
1383623;12;979;2001;6;14;1445;17956;A;140;9854;8156;1;0;0;-51.8851;-74.76820278;0;#¡DIV/0!
1383624;12;979;2001;6;14;1600;17992;A;140;9059;28317;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383625;12;979;2001;6;15;1400;13818;A;140;9834;12024;1;0;0;-52.5344;-74.40080278;0;#¡DIV/0!
1383626;12;979;2001;6;15;1135;13950;A;140;9812;12024;1;0;0;-51.8517;-74.98529722;0;#¡DIV/0!
1383627;12;979;2001;6;15;1900;17898;A;140;9059;19299;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383628;12;979;2001;6;15;1240;17941;A;140;9039;20040;1;0;0;-51.167;-74.91850278;0;#¡DIV/0!
1383629;12;979;2001;6;15;1620;17962;A;140;9059;18637;1;0;0;-50.4676;-75.25050278;0;#¡DIV/0!
1383630;12;979;2001;6;16;900;17797;A;140;9026;2617;1;0;0;-51.833055;-74.5;0;#¡DIV/0!
1383631;12;979;2001;6;16;830;17920;A;140;8827;13367;1;0;0;-51.46861167;-74.80222222;0;#¡DIV/0!
